from,to,weight,from_name,to_name
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_AZYMCYXTLDIFNX-IRSOEJBUSA-N,0.4558823529411764,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid","SM(d19:1/20:3(8Z,11Z,14Z)-2OH(5,6))"
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_DYLPGCSNPAWWBL-QARITTFUSA-N,0.4558823529411764,LPC 20:1,"DG(18:1(12Z)-O(9S,10R)/0:0/a-15:0)"
IK_HBZNVZIRJWODIB-BCTRXSSUSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,1-Palmitoyl-2-Linoleoyl PE,LPC 20:1
IK_UJCJWIHZUHMDIT-YQIUVMGYSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,PE 35:2|PE 17:0_18:2,LPC 16:1
IK_DYLPGCSNPAWWBL-QARITTFUSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,"DG(18:1(12Z)-O(9S,10R)/0:0/a-15:0)",LPC 18:1
IK_DYLPGCSNPAWWBL-QARITTFUSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,"DG(18:1(12Z)-O(9S,10R)/0:0/a-15:0)",LPC 20:1
IK_HCJXCECWFHKWJZ-PVXQIPPMSA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,0.4558823529411764,PS(15:0/22:0),PC 40:4
IK_HCJXCECWFHKWJZ-PVXQIPPMSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.4558823529411764,PS(15:0/22:0),PC 40:5
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_YDTWOEYVDRKKCR-KNERPIHHSA-N,0.4558823529411764,LPC 18:1,"PE(18:0/18:2(9Z,12Z))"
IK_HCJXCECWFHKWJZ-PVXQIPPMSA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,0.4558823529411764,PS(15:0/22:0),PC 34:4
IK_FLWFZAGAZMHZQM-IVWGLPAOSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE(24:1(15Z)/15:0),LysoPC(18:2)
IK_MKMUWJJSVUOCQC-DTKYWWSASA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE(18:1(11Z)/18:0),LysoPC(18:2)
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_PDLAMJKMOKWLAJ-PVPULFMTSA-N,0.4558823529411764,LPC 18:1,PI(16:0/18:1(9Z))
IK_MKMUWJJSVUOCQC-DTKYWWSASA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,0.4558823529411764,PE(18:1(11Z)/18:0),LPC 20:2
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_OUEUPCHAIFZTKH-LSWZYRHBSA-N,0.4558823529411764,LPC 18:1,GPEtn(14:0/22:2)
IK_TZCPCKNHXULUIY-RGULYWFUSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.4558823529411764,PS(18:0/18:0),PC 40:5
IK_CJSQSNMTJVQLJE-NQPCQEITSA-N,IK_YBUXFQUGNPBZPS-YNBHEIDWSA-N,0.4558823529411764,"DG(20:3(8Z,11Z,14Z)-2OH(5,6)/0:0/i-13:0)",LPC 22:5.1
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_CMEYODOSAQTQFO-SAIUNTKASA-N,0.4558823529411764,PC 40:4,PS(14:0/16:0)
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_IDFPDDYONWABIH-CXCWZUHBSA-N,0.4558823529411764,LysoPC(18:2),PE(15:1(9Z))
IK_QVUWNEQTPVMHQT-RLSIPVDZSA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,0.4558823529411764,GPEtn(16:1/18:1),LPC 20:2
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_FLWFZAGAZMHZQM-IVWGLPAOSA-N,0.4558823529411764,LysoPC(18:2),PE(24:1(15Z)/15:0)
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_UJCJWIHZUHMDIT-YQIUVMGYSA-N,0.4558823529411764,LPC 20:1,PE 35:2|PE 17:0_18:2
IK_IDFPDDYONWABIH-CXCWZUHBSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE(15:1(9Z)),LysoPC(18:2)
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_GUMSBNXGPBAONF-UBRVPYPMSA-N,0.4558823529411764,LPC 18:1,"PE(20:3(8Z,11Z,14Z)/24:1(15Z))"
IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,IK_TZCPCKNHXULUIY-RGULYWFUSA-N,0.4558823529411764,PC 40:5,PS(18:0/18:0)
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_HCJXCECWFHKWJZ-PVXQIPPMSA-N,0.4558823529411764,PC 40:4,PS(15:0/22:0)
IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,IK_CMEYODOSAQTQFO-SAIUNTKASA-N,0.4558823529411764,PC 40:5,PS(14:0/16:0)
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_MKMUWJJSVUOCQC-DTKYWWSASA-N,0.4558823529411764,LPC 20:2,PE(18:1(11Z)/18:0)
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_FHQVHHIBKUMWTI-ZCXUNETKSA-N,0.4558823529411764,LysoPC(18:2),PE 16:0_18:1
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_FHQVHHIBKUMWTI-OTMQOFQLSA-N,0.4558823529411764,LysoPC(18:2),PE 34:1
IK_FXYFFYOQPWNFJZ-XGKJNDTMSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,"PE(15:0/20:2(11Z,14Z))",LPC 16:1
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_YDTWOEYVDRKKCR-KNERPIHHSA-N,0.4558823529411764,LPC 16:1,"PE(18:0/18:2(9Z,12Z))"
IK_FXYFFYOQPWNFJZ-XGKJNDTMSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,"PE(15:0/20:2(11Z,14Z))",LPC 18:1
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_UDBXKKKIEXMSEA-XKKGNKCGSA-N,0.4558823529411764,LPC 18:1,"PE(16:0/20:2(11Z,14Z))"
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_JQKOHRZNEOQNJE-ZZEZOPTASA-N,0.4558823529411764,LPC 20:2,PE 36:1
IK_OUEUPCHAIFZTKH-LSWZYRHBSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,GPEtn(14:0/22:2),LPC 16:1
IK_FXYFFYOQPWNFJZ-XGKJNDTMSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,"PE(15:0/20:2(11Z,14Z))",LPC 20:1
IK_REDKBACMQCHVMH-LQOXNGKESA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,0.4558823529411764,PE(22:1(13Z)/15:0),LPC 20:2
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_IFBAQPJUVKRGOW-VXPUYCOJSA-N,0.4558823529411764,LPC 16:1,PE-NMe2(20:1(11Z)/16:0)
IK_REDKBACMQCHVMH-LQOXNGKESA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE(22:1(13Z)/15:0),LysoPC(18:2)
IK_JQKOHRZNEOQNJE-ZZEZOPTASA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE 36:1,LysoPC(18:2)
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_HNFSZKRUPTYBOQ-ZDYOIFAYSA-N,0.4558823529411764,LPC 16:1,"PE(18:0/22:4(7Z,10Z,13Z,16Z))"
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_HBZNVZIRJWODIB-BCTRXSSUSA-N,0.4558823529411764,LPC 16:1,1-Palmitoyl-2-Linoleoyl PE
IK_FHQVHHIBKUMWTI-ZCXUNETKSA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,0.4558823529411764,PE 16:0_18:1,LPC 20:2
IK_FHQVHHIBKUMWTI-ZCXUNETKSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE 16:0_18:1,LysoPC(18:2)
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_HBPXEBWVNAJRCA-LYRXPCDISA-N,0.4558823529411764,LPC 16:1,PI(16:1(9Z)/16:1(9Z))
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_ROARNVGCLDIFFV-PEZBUJJGSA-N,0.4558823529411764,LPC 20:1,PE-NMe(16:0/18:1(11Z))
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_GUMSBNXGPBAONF-UBRVPYPMSA-N,0.4558823529411764,LPC 16:1,"PE(20:3(8Z,11Z,14Z)/24:1(15Z))"
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_UDBXKKKIEXMSEA-XKKGNKCGSA-N,0.4558823529411764,LPC 20:1,"PE(16:0/20:2(11Z,14Z))"
IK_IDFPDDYONWABIH-CXCWZUHBSA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,0.4558823529411764,PE(15:1(9Z)),LPC 20:2
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_RXKSKZZAOIRFLK-UQYDIMRYSA-N,0.4558823529411764,LPC 18:1,"PE(14:0/20:2(11Z,14Z))"
IK_QVUWNEQTPVMHQT-RLSIPVDZSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,GPEtn(16:1/18:1),LysoPC(18:2)
IK_DUVAQXIRJZDZGR-HXMIUARJSA-N,IK_JNDFGLPQDFBGLR-KMCBPMHZSA-N,0.4558823529411764,"DG(a-13:0/0:0/20:4(5E,8Z,12Z,14Z)-OH(11R))",FFAD 22:1
IK_CMEYODOSAQTQFO-SAIUNTKASA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.4558823529411764,PS(14:0/16:0),PC 40:5
IK_CZOSTDZGCCEZTJ-WMHOIYFHSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE 16:0_16::1,LysoPC(18:2)
IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,IK_HCJXCECWFHKWJZ-PVXQIPPMSA-N,0.4558823529411764,PC 40:5,PS(15:0/22:0)
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_UJCJWIHZUHMDIT-YQIUVMGYSA-N,0.4558823529411764,LPC 16:1,PE 35:2|PE 17:0_18:2
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_FXYFFYOQPWNFJZ-XGKJNDTMSA-N,0.4558823529411764,LPC 20:1,"PE(15:0/20:2(11Z,14Z))"
IK_IFBAQPJUVKRGOW-VXPUYCOJSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,PE-NMe2(20:1(11Z)/16:0),LPC 16:1
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_RXKSKZZAOIRFLK-UQYDIMRYSA-N,0.4558823529411764,LPC 16:1,"PE(14:0/20:2(11Z,14Z))"
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_RXKSKZZAOIRFLK-UQYDIMRYSA-N,0.4558823529411764,LPC 20:1,"PE(14:0/20:2(11Z,14Z))"
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_IFBAQPJUVKRGOW-VXPUYCOJSA-N,0.4558823529411764,LPC 18:1,PE-NMe2(20:1(11Z)/16:0)
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_ROARNVGCLDIFFV-PEZBUJJGSA-N,0.4558823529411764,LPC 16:1,PE-NMe(16:0/18:1(11Z))
IK_IFBAQPJUVKRGOW-VXPUYCOJSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,PE-NMe2(20:1(11Z)/16:0),LPC 18:1
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_HNFSZKRUPTYBOQ-ZDYOIFAYSA-N,0.4558823529411764,LPC 18:1,"PE(18:0/22:4(7Z,10Z,13Z,16Z))"
IK_UDBXKKKIEXMSEA-XKKGNKCGSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,"PE(16:0/20:2(11Z,14Z))",LPC 20:1
IK_UDBXKKKIEXMSEA-XKKGNKCGSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,"PE(16:0/20:2(11Z,14Z))",LPC 18:1
IK_AZYMCYXTLDIFNX-IRSOEJBUSA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.4558823529411764,"SM(d19:1/20:3(8Z,11Z,14Z)-2OH(5,6))","5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_HMARMWSETGYKDK-AOGVJQIJSA-N,0.4558823529411764,LPC 18:1,"PE(14:0/18:2(9Z,12Z))"
IK_UDBXKKKIEXMSEA-XKKGNKCGSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,"PE(16:0/20:2(11Z,14Z))",LPC 16:1
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_HBZNVZIRJWODIB-BCTRXSSUSA-N,0.4558823529411764,LPC 18:1,1-Palmitoyl-2-Linoleoyl PE
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_REDKBACMQCHVMH-LQOXNGKESA-N,0.4558823529411764,LPC 20:2,PE(22:1(13Z)/15:0)
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_HBPXEBWVNAJRCA-LYRXPCDISA-N,0.4558823529411764,LPC 18:1,PI(16:1(9Z)/16:1(9Z))
IK_IFBAQPJUVKRGOW-VXPUYCOJSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,PE-NMe2(20:1(11Z)/16:0),LPC 20:1
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_PDLAMJKMOKWLAJ-PVPULFMTSA-N,0.4558823529411764,LPC 16:1,PI(16:0/18:1(9Z))
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_UDBXKKKIEXMSEA-XKKGNKCGSA-N,0.4558823529411764,LPC 16:1,"PE(16:0/20:2(11Z,14Z))"
IK_NJHKGJJIKOCCMZ-YMIVKDKMSA-N,IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,0.4558823529411764,PE(22:4/0:0),PC 32:2
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_QVUWNEQTPVMHQT-RLSIPVDZSA-N,0.4558823529411764,LPC 20:2,GPEtn(16:1/18:1)
IK_CMEYODOSAQTQFO-SAIUNTKASA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,0.4558823529411764,PS(14:0/16:0),PC 34:4
IK_JNDFGLPQDFBGLR-KMCBPMHZSA-N,IK_DUVAQXIRJZDZGR-HXMIUARJSA-N,0.4558823529411764,FFAD 22:1,"DG(a-13:0/0:0/20:4(5E,8Z,12Z,14Z)-OH(11R))"
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_OUEUPCHAIFZTKH-LSWZYRHBSA-N,0.4558823529411764,LPC 16:1,GPEtn(14:0/22:2)
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_JQKOHRZNEOQNJE-ZZEZOPTASA-N,0.4558823529411764,LysoPC(18:2),PE 36:1
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_HMARMWSETGYKDK-AOGVJQIJSA-N,0.4558823529411764,LPC 16:1,"PE(14:0/18:2(9Z,12Z))"
IK_FHQVHHIBKUMWTI-OTMQOFQLSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE 34:1,LysoPC(18:2)
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,IK_NJHKGJJIKOCCMZ-YMIVKDKMSA-N,0.4558823529411764,PC 32:2,PE(22:4/0:0)
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_ROARNVGCLDIFFV-PEZBUJJGSA-N,0.4558823529411764,LPC 18:1,PE-NMe(16:0/18:1(11Z))
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_REDKBACMQCHVMH-LQOXNGKESA-N,0.4558823529411764,LysoPC(18:2),PE(22:1(13Z)/15:0)
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,IK_TZCPCKNHXULUIY-RGULYWFUSA-N,0.4558823529411764,PC 34:4,PS(18:0/18:0)
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_YDTWOEYVDRKKCR-KNERPIHHSA-N,0.4558823529411764,LPC 20:1,"PE(18:0/18:2(9Z,12Z))"
IK_HMARMWSETGYKDK-AOGVJQIJSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,"PE(14:0/18:2(9Z,12Z))",LPC 20:1
IK_YBUXFQUGNPBZPS-YNBHEIDWSA-N,IK_CJSQSNMTJVQLJE-NQPCQEITSA-N,0.4558823529411764,LPC 22:5.1,"DG(20:3(8Z,11Z,14Z)-2OH(5,6)/0:0/i-13:0)"
IK_TZCPCKNHXULUIY-RGULYWFUSA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,0.4558823529411764,PS(18:0/18:0),PC 40:4
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_MWRBNPKJOOWZPW-CLFAGFIQSA-N,0.4558823529411764,LPC 20:2,PE 36:2
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_MKMUWJJSVUOCQC-DTKYWWSASA-N,0.4558823529411764,LysoPC(18:2),PE(18:1(11Z)/18:0)
IK_HMARMWSETGYKDK-AOGVJQIJSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,"PE(14:0/18:2(9Z,12Z))",LPC 18:1
IK_HMARMWSETGYKDK-AOGVJQIJSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,"PE(14:0/18:2(9Z,12Z))",LPC 16:1
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_CZOSTDZGCCEZTJ-WMHOIYFHSA-N,0.4558823529411764,LysoPC(18:2),PE 16:0_16::1
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_MUWFEEOSXPAQIY-LQOXNGKESA-N,0.4558823529411764,LysoPC(18:2),PE(15:0/22:1(13Z))
IK_HNFSZKRUPTYBOQ-ZDYOIFAYSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,"PE(18:0/22:4(7Z,10Z,13Z,16Z))",LPC 18:1
IK_GUMSBNXGPBAONF-UBRVPYPMSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,"PE(20:3(8Z,11Z,14Z)/24:1(15Z))",LPC 16:1
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_DYLPGCSNPAWWBL-QARITTFUSA-N,0.4558823529411764,LPC 18:1,"DG(18:1(12Z)-O(9S,10R)/0:0/a-15:0)"
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_TZCPCKNHXULUIY-RGULYWFUSA-N,0.4558823529411764,PC 40:4,PS(18:0/18:0)
IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,IK_MWRBNPKJOOWZPW-CLFAGFIQSA-N,0.4558823529411764,LysoPC(18:2),PE 36:2
IK_PDLAMJKMOKWLAJ-PVPULFMTSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,PI(16:0/18:1(9Z)),LPC 20:1
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_UJCJWIHZUHMDIT-YQIUVMGYSA-N,0.4558823529411764,LPC 18:1,PE 35:2|PE 17:0_18:2
IK_GUMSBNXGPBAONF-UBRVPYPMSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,"PE(20:3(8Z,11Z,14Z)/24:1(15Z))",LPC 18:1
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_PDLAMJKMOKWLAJ-PVPULFMTSA-N,0.4558823529411764,LPC 20:1,PI(16:0/18:1(9Z))
IK_CMEYODOSAQTQFO-SAIUNTKASA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,0.4558823529411764,PS(14:0/16:0),PC 40:4
IK_RXKSKZZAOIRFLK-UQYDIMRYSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,"PE(14:0/20:2(11Z,14Z))",LPC 16:1
IK_OUEUPCHAIFZTKH-LSWZYRHBSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,GPEtn(14:0/22:2),LPC 20:1
IK_RXKSKZZAOIRFLK-UQYDIMRYSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,"PE(14:0/20:2(11Z,14Z))",LPC 18:1
IK_HNFSZKRUPTYBOQ-ZDYOIFAYSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.4558823529411764,"PE(18:0/22:4(7Z,10Z,13Z,16Z))",LPC 16:1
IK_TZCPCKNHXULUIY-RGULYWFUSA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,0.4558823529411764,PS(18:0/18:0),PC 34:4
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,IK_DBHKHNGBVGWQJE-USWSLJGRSA-N,0.4558823529411764,PC 32:2,PE(18:2/0:0)
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_IFBAQPJUVKRGOW-VXPUYCOJSA-N,0.4558823529411764,LPC 20:1,PE-NMe2(20:1(11Z)/16:0)
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_DYLPGCSNPAWWBL-QARITTFUSA-N,0.4558823529411764,LPC 16:1,"DG(18:1(12Z)-O(9S,10R)/0:0/a-15:0)"
IK_JQKOHRZNEOQNJE-ZZEZOPTASA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,0.4558823529411764,PE 36:1,LPC 20:2
IK_QJHRNPQXCMXOOH-XBJNFHHOSA-N,IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,0.4558823529411764,PE(20:2/0:0),PC 32:2
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_MUWFEEOSXPAQIY-LQOXNGKESA-N,0.4558823529411764,LPC 20:2,PE(15:0/22:1(13Z))
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_FXYFFYOQPWNFJZ-XGKJNDTMSA-N,0.4558823529411764,LPC 18:1,"PE(15:0/20:2(11Z,14Z))"
IK_OUEUPCHAIFZTKH-LSWZYRHBSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.4558823529411764,GPEtn(14:0/22:2),LPC 18:1
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_HNFSZKRUPTYBOQ-ZDYOIFAYSA-N,0.4558823529411764,LPC 20:1,"PE(18:0/22:4(7Z,10Z,13Z,16Z))"
IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,IK_IDFPDDYONWABIH-CXCWZUHBSA-N,0.4558823529411764,LPC 20:2,PE(15:1(9Z))
IK_HNFSZKRUPTYBOQ-ZDYOIFAYSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.4558823529411764,"PE(18:0/22:4(7Z,10Z,13Z,16Z))",LPC 20:1
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_HMARMWSETGYKDK-AOGVJQIJSA-N,0.4558823529411764,LPC 20:1,"PE(14:0/18:2(9Z,12Z))"
IK_DBHKHNGBVGWQJE-USWSLJGRSA-N,IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,0.4558823529411764,PE(18:2/0:0),PC 32:2
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,IK_HCJXCECWFHKWJZ-PVXQIPPMSA-N,0.4558823529411764,PC 34:4,PS(15:0/22:0)
IK_MWRBNPKJOOWZPW-CLFAGFIQSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.4558823529411764,PE 36:2,LysoPC(18:2)
IK_MWRBNPKJOOWZPW-CLFAGFIQSA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,0.4558823529411764,PE 36:2,LPC 20:2
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_FXYFFYOQPWNFJZ-XGKJNDTMSA-N,0.4558823529411764,LPC 16:1,"PE(15:0/20:2(11Z,14Z))"
IK_VOZHMDQUIRUFQW-LOTHNZFDSA-N,IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,0.4556962025316455,C18:0 lactosylceramide,SM d34:2
IK_PEJGMBUENJSLLH-RHAKMSQVSA-N,IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,0.4556962025316455,"SM(d18:2(4E,14Z)/14:0)",C16:0 lactosylceramide
IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,IK_PBROMOQAZGFDHQ-GPQOMLTASA-N,0.4556962025316455,C16:0 lactosylceramide,SM d43:2
IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,IK_MKSNXBRPSXVJOZ-BHCKOVANSA-N,0.4556962025316455,C16:0 lactosylceramide,SM 26:3;2O/14:1
IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,IK_PEJGMBUENJSLLH-RHAKMSQVSA-N,0.4556962025316455,C16:0 lactosylceramide,"SM(d18:2(4E,14Z)/14:0)"
IK_FHXBAFXQVZOILS-OETIFKLTSA-N,IK_BHYOQNUELFTYRT-DPAQBDIFSA-N,0.4556962025316455,Sulfolithocholylglycine,cholesterol 3-sulfate
IK_QYWVASPEUXEHSY-NNRNTGNWSA-N,IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,0.4556962025316455,C22:0 lactosylceramide,SM d34:2
IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,IK_KDEYEEYMIPNKIJ-OGIIFMLESA-N,0.4556962025316455,SM d34:2,C24:0 lactosylceramide
IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,IK_VOZHMDQUIRUFQW-LOTHNZFDSA-N,0.4556962025316455,SM d34:2,C18:0 lactosylceramide
IK_MKSNXBRPSXVJOZ-BHCKOVANSA-N,IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,0.4556962025316455,SM 26:3;2O/14:1,C16:0 lactosylceramide
IK_PBROMOQAZGFDHQ-GPQOMLTASA-N,IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,0.4556962025316455,SM d43:2,C16:0 lactosylceramide
IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,0.4556962025316455,C16:0 lactosylceramide,SM d34:2
IK_YLWSJLLZUHSIEA-CKSUKHGVSA-N,IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,0.4556962025316455,SM d34:2,C16:0 lactosylceramide
