"from","to","weight"
"IK_KTCOGEGNUCOCON-UHFFFAOYSA-N","IK_SPURMHFLEKVAAS-UHFFFAOYSA-N",0.00346020761245675
"IK_KTCOGEGNUCOCON-UHFFFAOYSA-N","IK_TVZCRIROJQEVOT-LSDHHAIUSA-N",0.00346020761245675
"IK_KTCOGEGNUCOCON-UHFFFAOYSA-N","IK_XHMGEKKHSKIGMI-BDBJOHPESA-N",0.00346020761245675
"IK_KTCOGEGNUCOCON-UHFFFAOYSA-N","IK_ZOTBXTZVPHCKPN-HTXNQAPBSA-N",0.00346020761245675
"IK_KTCOGEGNUCOCON-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_104",0.00346020761245675
"IK_KTCOGEGNUCOCON-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_399",0.00346020761245675
"IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N","IK_LCPDWSOZIOUXRV-UHFFFAOYSA-N",0.00826446280991736
"IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N","IK_NUJGJRNETVAIRJ-UHFFFAOYSA-N",0.00826446280991736
"IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N","IK_OPKOKAMJFNKNAS-UHFFFAOYSA-N",0.00826446280991736
"IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N","IK_OSWPMRLSEDHDFF-UHFFFAOYSA-N",0.00826446280991736
"IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N","IK_WHSXTWFYRGOBGO-UHFFFAOYSA-N",0.00826446280991736
"IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_16",0.00826446280991736
"IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_273",0.00826446280991736
"IK_KTLRWTOPTKGYQY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_304",0.00826446280991736
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_NESRXFGQJARQNM-OWYFMNJBSA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_NPDTUDWGJMBVEP-UHFFFAOYSA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_OSICWVVWEXKSBD-LFAYTRTRSA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_QTAGQHZOLRFCBU-UHFFFAOYSA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_RSIHSRDYCUFFLA-DYKIIFRCSA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_SPURMHFLEKVAAS-UHFFFAOYSA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_TVZCRIROJQEVOT-LSDHHAIUSA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_XHMGEKKHSKIGMI-BDBJOHPESA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","IK_ZOTBXTZVPHCKPN-HTXNQAPBSA-N",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","UNKNOWN_ROW__24167579__unknown_104",0.00346020761245675
"IK_KTOLOIKYVCHRJW-XZMZPDFPSA-N","UNKNOWN_ROW__35829770__unknown_399",0.00346020761245675
"IK_KTSUCMSACGPDKE-UHFFFAOYSA-N","IK_LRCNOZRCYBNMEP-UHFFFAOYNA-N",0.015625
"IK_KTSUCMSACGPDKE-UHFFFAOYSA-N","IK_PFDUUKDQEHURQC-UHFFFAOYSA-N",0.015625
"IK_KTSUCMSACGPDKE-UHFFFAOYSA-N","IK_QWYFHHGCZUCMBN-SECBINFHSA-N",0.015625
"IK_KTSUCMSACGPDKE-UHFFFAOYSA-N","IK_UVTLONZTPXCUPU-ZNMIVQPWSA-N",0.015625
"IK_KTSUCMSACGPDKE-UHFFFAOYSA-N","IK_WSJBSKRPKADYRQ-UHFFFAOYSA-N",0.015625
"IK_KTSUCMSACGPDKE-UHFFFAOYSA-N","IK_XKFPYPQQHFEXRZ-UHFFFAOYSA-N",0.015625
"IK_KTXUGZHJVRHQGP-UHFFFAOYSA-N","IK_MQTAVJHICJWXBR-UHFFFAOYSA-N",0.00826446280991736
"IK_KTXUGZHJVRHQGP-UHFFFAOYSA-N","IK_NYKHQRHPWDLZTL-UHFFFAOYSA-N",0.00826446280991736
"IK_KTXUGZHJVRHQGP-UHFFFAOYSA-N","IK_RFMMMVDNIPUKGG-YFKPBYRVSA-N",0.00826446280991736
"IK_KTXUGZHJVRHQGP-UHFFFAOYSA-N","IK_YAADMLWHGMUGQL-VOTSOKGWSA-N",0.00826446280991736
"IK_KTXUGZHJVRHQGP-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_286",0.00826446280991736
"IK_KTXUGZHJVRHQGP-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_401",0.00826446280991736
"IK_KTXUGZHJVRHQGP-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_411",0.00826446280991736
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_LEVWYRKDKASIDU-QWWZWVQMSA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_LEVWYRKDKASIDU-UHFFFAOYNA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_LGVYUZVANMHKHV-UHFFFAOYSA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_NIXDINZDFZJZHG-LUAWRHEFSA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_NSTCJQZTKVQBIU-UHFFFAOYSA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_SNCKGJWJABDZHI-ZKWXMUAHSA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_UDTWZFJEMMUFLC-NSHDSACASA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_WQEPLUUGTLDZJY-UHFFFAOYSA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","IK_YBAFDPFAUTYYRW-YUMQZZPRSA-N",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_88",0.00346020761245675
"IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_337",0.00346020761245675
"IK_KUHFPGIVBOCRMV-MNXVOIDGSA-N","IK_LOMQONAZKMLAOB-UHFFFAOYSA-N",0.0123456790123457
"IK_KUHFPGIVBOCRMV-MNXVOIDGSA-N","IK_RDQUQBHPMYFYMX-XIWVQZPPSA-N",0.0123456790123457
"IK_KUHFPGIVBOCRMV-MNXVOIDGSA-N","NO_INCHIKEY__possible steroid",0.0123456790123457
"IK_KUHFPGIVBOCRMV-MNXVOIDGSA-N","UNKNOWN_ROW__24167579__unknown_110",0.0123456790123457
"IK_KUVXQAWMEHTXOV-UHFFFAOYSA-N","IK_LUMKNAVTFCDUIE-VHXPQNKSSA-N",0.015625
"IK_KUVXQAWMEHTXOV-UHFFFAOYSA-N","IK_WFUAUEQXPVNAEF-ZJDVBMNYSA-N",0.015625
"IK_KUVXQAWMEHTXOV-UHFFFAOYSA-N","IK_YLFRRPUBVUAHSR-RRPFGEQOSA-N",0.015625
"IK_KUVXQAWMEHTXOV-UHFFFAOYSA-N","IK_ZKTMLINFIQCERN-QGZVFWFLSA-O",0.015625
"IK_KUVXQAWMEHTXOV-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_106",0.015625
"IK_KUVXQAWMEHTXOV-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_291",0.015625
"IK_KUYNOZVWCFXSNE-BYNIDDHOSA-N","IK_ZUILKEWVWUKSAO-ZZXKWVIFSA-N",0.111111111111111
"IK_KUZTVCXICCCQGY-FIFLTTCUSA-N","IK_PFBSCCSBALRLEC-CDJQDVQCSA-N",0.25
"IK_KVBGVZZKJNLNJU-UHFFFAOYSA-N","IK_LHGVLZHIYVKZBT-UHFFFAOYSA-N",0.0123456790123457
"IK_KVBGVZZKJNLNJU-UHFFFAOYSA-N","IK_VHVOLFRBFDOUSH-NSCUHMNNSA-N",0.0123456790123457
"IK_KVBGVZZKJNLNJU-UHFFFAOYSA-N","IK_ZMJBYMUCKBYSCP-CVYQJGLWSA-N",0.0123456790123457
"IK_KVBGVZZKJNLNJU-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_270",0.0123456790123457
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_KZUXSHYAXPMDNJ-UHFFFAOYSA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_NODSEPOUFZPJEQ-UHFFFAOYSA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_NSVPCFNUUARRKL-CSKARUKUSA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_ONPXCLZMBSJLSP-UHFFFAOYNA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_TVIDDXQYHWJXFK-UHFFFAOYSA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_USWXDXYEVISELK-UHFFFAOYSA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_VRCGDJCVKWWRME-UHFFFAOYSA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_VUNOFAIHSALQQH-UHFFFAOYSA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","IK_ZKQOUHVVXABNDG-IUCAKERBSA-N",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","NO_INCHIKEY__mg 10 0 0 0 0 0",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_199_carbon_number_12_plasma_id_342",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_323",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_352",0.00206611570247934
"IK_KVCPIDDKLUDCQJ-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_395",0.00206611570247934
"IK_KVCSJPATKXABRQ-UHFFFAOYSA-N","IK_OWTJVZIKRRJXGS-MAEXYVIMSA-N",0.0625
"IK_KVCSJPATKXABRQ-UHFFFAOYSA-N","IK_ZXEUFAVXODIPHC-GUBZILKMSA-N",0.0625
"IK_KVMOASQARMCFEX-OBEJFMRTSA-N","IK_LMKGFPWGPGBBHF-FVQFVYKESA-N",0.111111111111111
"IK_KVMOASQARMCFEX-OBEJFMRTSA-N","IK_OKKOTEXYXPSGMF-VDRIIYAVSA-N",0.111111111111111
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_LPIOYESQKJFWPQ-UHFFFAOYSA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_NNLLMULULOBXBY-PLNGDYQASA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_OEHVJXBNLPHFCT-UHFFFAOYSA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_OQYZCCKCJQWHIE-UHFFFAOYSA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_QVMUHZHZYCDMAI-RYUDHWBXSA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_RJTYSXVYCZAUHE-UHFFFAOYSA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_VCRXMIQBQGCAAL-UHFFFAOYSA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_VQPVVWAFTIFKDD-LURJTMIESA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_WLGDDELKYAWBBL-UHFFFAOYSA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_WLXCRBOZJKAXCC-UHFFFAOYSA-N",0.00444444444444444
"IK_KVNPSKDDJARYKK-JTQLQIEISA-N","IK_YCPXWRQRBFJBPZ-UHFFFAOYSA-N",0.00444444444444444
"IK_KVTFEOAKFFQCCX-UHFFFAOYSA-N","IK_NAIPAPCKKRCMBL-JYJNAYRXSA-N",0.015625
"IK_KVTFEOAKFFQCCX-UHFFFAOYSA-N","IK_NDLCPYLJACQPTP-XBLVEGMJSA-N",0.015625
"IK_KVTFEOAKFFQCCX-UHFFFAOYSA-N","IK_OLAOWMDKXPIITQ-UHFFFAOYSA-N",0.015625
"IK_KVTFEOAKFFQCCX-UHFFFAOYSA-N","IK_UKMSUNONTOPOIO-UHFFFAOYSA-N",0.015625
"IK_KVUAQCKXYIJBCP-BUFOXMIFSA-N","IK_KWDXKYNWAKMLKK-YQMRQDNGSA-N",0.0277777777777778
"IK_KVUAQCKXYIJBCP-BUFOXMIFSA-N","IK_LAEIZWJAQRGPDA-CIRFHOKZSA-N",0.0277777777777778
"IK_KVUAQCKXYIJBCP-BUFOXMIFSA-N","IK_XZEUQPYAKYHAIW-SOFGYWHQSA-N",0.0277777777777778
"IK_KVUAQCKXYIJBCP-BUFOXMIFSA-N","IK_YZQCXOFQZKCETR-UWVGGRQHSA-N",0.0277777777777778
"IK_KVXSPXCUAWCXEI-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_407",0.0277777777777778
"IK_KVXSPXCUAWCXEI-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_448",0.0277777777777778
"IK_KWABLUYIOFEZOY-UHFFFAOYSA-N","IK_VXBLCLVRWCLEOX-BFYSZXNBSA-N",0.0204081632653061
"IK_KWABLUYIOFEZOY-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_137",0.0204081632653061
"IK_KWBQPGIYEZKDEG-FSPLSTOPSA-N","IK_NAYOYSKSFGMFOB-LURJTMIESA-N",0.0625
"IK_KWBQPGIYEZKDEG-FSPLSTOPSA-N","IK_SYELZBGXAIXKHU-UHFFFAOYSA-N",0.0625
"IK_KWDXKYNWAKMLKK-YQMRQDNGSA-N","IK_LAEIZWJAQRGPDA-CIRFHOKZSA-N",0.0277777777777778
"IK_KWDXKYNWAKMLKK-YQMRQDNGSA-N","IK_XZEUQPYAKYHAIW-SOFGYWHQSA-N",0.0277777777777778
"IK_KWDXKYNWAKMLKK-YQMRQDNGSA-N","IK_YZQCXOFQZKCETR-UWVGGRQHSA-N",0.0277777777777778
"IK_KWGRBVOPPLSCSI-WCBMZHEXSA-N","IK_MVOYJPOZRLFTCP-UHFFFAOYSA-N",0.0123456790123457
"IK_KWGRBVOPPLSCSI-WCBMZHEXSA-N","IK_QEFRNWWLZKMPFJ-YGVKFDHGSA-N",0.0123456790123457
"IK_KWGRBVOPPLSCSI-WCBMZHEXSA-N","IK_XHBSBNYEHDQRCP-UHFFFAOYSA-N",0.0123456790123457
"IK_KWGRBVOPPLSCSI-WCBMZHEXSA-N","UNKNOWN_ROW__24167579__unknown_21",0.0123456790123457
"IK_KWGRBVOPPLSCSI-WCBMZHEXSA-N","UNKNOWN_ROW__35829770__unknown_312",0.0123456790123457
"IK_KWIUHFFTVRNATP-UHFFFAOYSA-N","IK_LEOVWDSHDAVANJ-UHFFFAOYSA-N",0.0277777777777778
"IK_KWIUHFFTVRNATP-UHFFFAOYSA-N","IK_LVJJEIJOKPHQOU-UHFFFAOYSA-N",0.0277777777777778
"IK_KWIUHFFTVRNATP-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_206",0.0277777777777778
"IK_KWIUHFFTVRNATP-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_227",0.0277777777777778
"IK_KWNPSWVOZWAPLW-UHFFFAOYSA-N","IK_NTNWOCRCBQPEKQ-YFKPBYRVSA-N",0.00826446280991736
"IK_KWNPSWVOZWAPLW-UHFFFAOYSA-N","IK_NZKRYJGNYPYXJZ-UHFFFAOYSA-N",0.00826446280991736
"IK_KWNPSWVOZWAPLW-UHFFFAOYSA-N","IK_PBBWIAQSYZNWPA-UHFFFAOYSA-N",0.00826446280991736
"IK_KWNPSWVOZWAPLW-UHFFFAOYSA-N","IK_QDPNFTHYUAKYKM-UHFFFAOYSA-N",0.00826446280991736
"IK_KWNPSWVOZWAPLW-UHFFFAOYSA-N","IK_SNGNCYILSHZBLM-UHFFFAOYSA-N",0.00826446280991736
"IK_KWNPSWVOZWAPLW-UHFFFAOYSA-N","IK_UPWPIFMHSFSVLE-UHFFFAOYSA-N",0.00826446280991736
"IK_KWNPSWVOZWAPLW-UHFFFAOYSA-N","IK_XMWINMVFKPHMJB-UHFFFAOYSA-N",0.00826446280991736
"IK_KWXICGTUELOLSQ-UHFFFAOYSA-N","IK_LJOQGZACKSYWCH-LHHVKLHASA-N",0.04
"IK_KWXICGTUELOLSQ-UHFFFAOYSA-N","IK_OXENLKNOBTVOJA-JLNKQSITSA-N",0.04
"IK_KWXICGTUELOLSQ-UHFFFAOYSA-N","IK_WDEABJKSGGRCQA-UHFFFAOYSA-N",0.04
"IK_KXGVEGMKQFWNSR-LLQZFEROSA-N","IK_RUDATBOHQWOJDD-GCJQIVLTSA-N",0.0625
"IK_KXGVEGMKQFWNSR-LLQZFEROSA-N","UNKNOWN_ROW__35829770__unknown_446",0.0625
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","IK_RUDATBOHQWOJDD-BSWAIDMHSA-N",0.00694444444444444
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","IK_UBCPEZWGUOSYHO-JAPSQKQGSA-N",0.00694444444444444
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","IK_VNRLQDGXGABKPC-UHFFFAOYSA-N",0.00694444444444444
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","IK_WVBBZEILYLXGFN-RBUKOAKNSA-N",0.00694444444444444
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","IK_WVULKSPCQVQLCU-BUXLTGKBSA-N",0.00694444444444444
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","IK_ZWRRJEICIPUPHZ-DAOPMYJZSA-N",0.00694444444444444
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","IK_ZWRRJEICIPUPHZ-UHFFFAOYSA-N",0.00694444444444444
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","UNKNOWN_ROW__24167579__unknown_128",0.00694444444444444
"IK_KXGVEGMKQFWNSR-WFTUMUMQSA-N","UNKNOWN_ROW__24167579__unknown_129",0.00694444444444444
"IK_KXIAPDOVNFLKOS-FSBLEZRJSA-N","IK_ZJIJDTZEEABZPM-PUFJAHBCSA-N",0.111111111111111
"IK_KXLSJQTXSAYFDL-VAWYXSNFSA-N","IK_ULCCGBCYWCYNIC-UHFFFAOYSA-N",0.25
"IK_KXSPLNAXPMVUEC-NCOIDOBVSA-N","IK_PTOJXIKSKSASRB-UHFFFAOYSA-O",0.0204081632653061
"IK_KXSPLNAXPMVUEC-NCOIDOBVSA-N","IK_RZGFUGXQKMEMOO-SZXTZRQCSA-N",0.0204081632653061
"IK_KXSPLNAXPMVUEC-NCOIDOBVSA-N","IK_UHDGCWIWMRVCDJ-XVFCMESISA-N",0.0204081632653061
"IK_KXSPLNAXPMVUEC-NCOIDOBVSA-N","IK_WURBQCVBQNMUQT-OLKPEBQYSA-N",0.0204081632653061
"IK_KXSPLNAXPMVUEC-NCOIDOBVSA-N","UNKNOWN_ROW__35829770__unknown_215",0.0204081632653061
"IK_KYICBZWZQPCUMO-PSALXKTOSA-N","IK_NFZKLQHAALLDRG-UINNZVLTSA-N",0.111111111111111
"IK_KYICBZWZQPCUMO-PSALXKTOSA-N","IK_UAUDZVJPLUQNMU-KTKRTIGZSA-N",0.111111111111111
"IK_KYZSOPIZDMFUBC-QPCGIFMOSA-N","IK_NDSZHILVESJDPU-NZRYSPDRSA-N",0.01
"IK_KYZSOPIZDMFUBC-QPCGIFMOSA-N","IK_OTCSBULKTTUVHL-XXSKBKDCSA-N",0.01
"IK_KYZSOPIZDMFUBC-QPCGIFMOSA-N","IK_QHVMVGMCKWPDHT-UHFFFAOYSA-N",0.01
"IK_KYZSOPIZDMFUBC-QPCGIFMOSA-N","IK_VGSYCWGXBYZLLE-QEEQPWONSA-N",0.01
"IK_KYZSOPIZDMFUBC-QPCGIFMOSA-N","IK_VVEULVVIJNQTMD-OJZQPWLLSA-N",0.01
"IK_KYZSOPIZDMFUBC-QPCGIFMOSA-N","IK_XVTARERDLIZSBS-KSCSMHSMSA-N",0.01
"IK_KYZSOPIZDMFUBC-QPCGIFMOSA-N","UNKNOWN_ROW__35829770__unknown_285",0.01
"IK_KZAUOCCYDRDERY-UHFFFAOYSA-N","IK_PRDZVHCOEWJPOB-IVMDWMLBSA-N",0.0123456790123457
"IK_KZAUOCCYDRDERY-UHFFFAOYSA-N","IK_SWZMSZQQJRKFBP-DMDPSCGWSA-N",0.0123456790123457
"IK_KZAUOCCYDRDERY-UHFFFAOYSA-N","IK_XUVJDFTVUZWJIR-UHFFFAOYSA-N",0.0123456790123457
"IK_KZAUOCCYDRDERY-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_39",0.0123456790123457
"IK_KZAUOCCYDRDERY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_361",0.0123456790123457
"IK_KZAUOCCYDRDERY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_440",0.0123456790123457
"IK_KZNQNBZMBZJQJO-RXMQYKEDSA-N","IK_LVDKZNITIUWNER-UHFFFAOYSA-N",0.00694444444444444
"IK_KZNQNBZMBZJQJO-RXMQYKEDSA-N","IK_NIGWMJHCCYYCSF-UHFFFAOYSA-N",0.00694444444444444
"IK_KZNQNBZMBZJQJO-RXMQYKEDSA-N","IK_NOKPBJYHPHHWAN-REOHCLBHSA-N",0.00694444444444444
"IK_KZNQNBZMBZJQJO-RXMQYKEDSA-N","IK_PKSJDCCFDXWPLW-UHFFFAOYSA-N",0.00694444444444444
"IK_KZNQNBZMBZJQJO-RXMQYKEDSA-N","IK_TYHJMEIBGDDCPA-UHFFFAOYSA-N",0.00694444444444444
"IK_KZNQNBZMBZJQJO-RXMQYKEDSA-N","UNKNOWN_ROW__24167579__unknown_29",0.00694444444444444
"IK_KZNQNBZMBZJQJO-RXMQYKEDSA-N","UNKNOWN_ROW__24167579__unknown_30",0.00694444444444444
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","IK_PCXDJQZLDDHMGX-UHFFFAOYSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","IK_SNDPXSYFESPGGJ-BYPYZUCNSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","IK_TYLFLHPQWQQWRD-UHNVWZDZSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","IK_VYFYYTLLBUKUHU-UHFFFAOYSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","UNKNOWN_ROW__35829770__unknown_256",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","UNKNOWN_ROW__35829770__unknown_324",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","UNKNOWN_ROW__35829770__unknown_353",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","UNKNOWN_ROW__35829770__unknown_365",0.00591715976331361
"IK_KZSNJWFQEVHDMF-BYPYZUCNSA-N","UNKNOWN_ROW__35829770__unknown_402",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","IK_PCXDJQZLDDHMGX-UHFFFAOYSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","IK_SNDPXSYFESPGGJ-BYPYZUCNSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","IK_TYLFLHPQWQQWRD-UHNVWZDZSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","IK_VYFYYTLLBUKUHU-UHFFFAOYSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","UNKNOWN_ROW__35829770__unknown_256",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","UNKNOWN_ROW__35829770__unknown_324",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","UNKNOWN_ROW__35829770__unknown_353",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","UNKNOWN_ROW__35829770__unknown_365",0.00591715976331361
"IK_KZSNJWFQEVHDMF-SCSAIBSYSA-N","UNKNOWN_ROW__35829770__unknown_402",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","IK_PCXDJQZLDDHMGX-UHFFFAOYSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","IK_SNDPXSYFESPGGJ-BYPYZUCNSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","IK_TYLFLHPQWQQWRD-UHNVWZDZSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","IK_VYFYYTLLBUKUHU-UHFFFAOYSA-N",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","UNKNOWN_ROW__35829770__unknown_256",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","UNKNOWN_ROW__35829770__unknown_324",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","UNKNOWN_ROW__35829770__unknown_353",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","UNKNOWN_ROW__35829770__unknown_365",0.00591715976331361
"IK_KZSNJWFQEVHDMF-UHFFFAOYNA-N","UNKNOWN_ROW__35829770__unknown_402",0.00591715976331361
"IK_KZUXSHYAXPMDNJ-UHFFFAOYSA-N","IK_NODSEPOUFZPJEQ-UHFFFAOYSA-N",0.00206611570247934
"IK_KZUXSHYAXPMDNJ-UHFFFAOYSA-N","IK_NSVPCFNUUARRKL-CSKARUKUSA-N",0.00206611570247934
"IK_KZUXSHYAXPMDNJ-UHFFFAOYSA-N","IK_ONPXCLZMBSJLSP-UHFFFAOYNA-N",0.00206611570247934
"IK_KZUXSHYAXPMDNJ-UHFFFAOYSA-N","IK_TVIDDXQYHWJXFK-UHFFFAOYSA-N",0.00206611570247934
