entity_id,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24
NO_INCHIKEY__pc 18 0 22 4,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
NO_INCHIKEY__pc 18 2 20 4,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
IK_XXEPPPIWZFICOJ-UHFFFAOYSA-N,-0.99555707,1.6076791,-0.7629298,-0.04829689,0.33836365,-1.3958776,1.030982,-1.2970614,-1.7084615,-2.7189586,-0.0038684309,-2.4139788,-1.3107419,1.509408,0.40058172,1.3398689,-0.41272527,1.1140445,-0.81944716,0.44523352,2.3287692,-0.33163667,-1.1891423,0.0474241
NO_INCHIKEY__pc 31 1 pc 16 0 15 1,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
IK_XXEWFEBMSGLYBY-UHFFFAOYSA-N,1.6893274,1.6188475,0.83484554,2.0783343,-0.4578685,2.5110097,-0.1099731,-0.1705979,-0.41302896,-1.1558514,-1.5880051,0.777365,-0.036831968,1.3671669,1.8963218,0.34328145,-1.3202467,0.26759806,0.25830096,0.26506585,-0.028086098,1.3028967,-0.5792295,0.71767294
NO_INCHIKEY__pc 36 1e,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
NO_INCHIKEY__pc 36 5 isomer d,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
NO_INCHIKEY__pc 36 6e,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
IK_XXFACTAYGKKOQB-ZETCQYMHSA-N,1.5009519,-2.1242054,4.0318966,4.762977,-0.028018817,0.1270754,-1.6800593,1.7067149,2.814587,3.1878774,1.8901294,3.478378,2.4256253,1.5603468,-3.0188377,-0.7887909,-0.079573765,-1.495156,0.9827869,2.2520223,0.19064443,-1.6272041,3.0507414,4.5835752
NO_INCHIKEY__pc 38 4 isomer b,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
NO_INCHIKEY__pc 38 5 isomer a,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
NO_INCHIKEY__pc 38 6 pc 18 2 20 4,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
IK_XXHSJEOGEHODTB-CAGNHHNHSA-N,-2.3741944,-2.873946,0.30531842,1.7712854,-0.22905955,-0.9692931,0.7411913,-1.607079,-0.96487945,2.5833676,-1.6888924,-0.96424294,1.3082539,1.3433021,0.48158792,1.2571166,-2.6303852,-1.0766397,0.9954486,0.30641028,-2.2672493,0.19671527,-0.7724167,0.16572966
NO_INCHIKEY__pc 40 5 isomer b,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
NO_INCHIKEY__pc 40 7 isomer a,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
IK_XXZPYJHULCBZPT-UHFFFAOYSA-N,2.3830843,1.0116881,1.4994746,3.221374,-0.10261827,3.9182043,-0.49487472,-0.27559462,-0.19836932,-0.6043296,-1.8331959,0.49007228,0.05078776,0.5922826,1.6708199,0.5992371,-1.8382174,-0.35568932,0.9947343,0.11984285,-0.7628829,1.5903294,-1.3658955,1.1271168
IK_XYFFWTYOFPSZRM-TWNAANEASA-N,-1.1469808,-0.47957093,-1.6655589,-1.1151748,0.74707323,-0.20919457,0.49028403,0.2103925,-2.0868773,-0.9710183,0.7649312,-2.8650556,-0.39312375,-2.3462129,-0.72473305,-0.85080016,-0.8271155,-1.2168627,-0.5030478,-0.9730267,-0.54403955,-0.078930974,-3.269943,-1.444978
IK_XYJOGTQLTFNMQG-KJHBSLKPSA-N,-1.7517064,-0.1406512,-1.1870872,-0.23991829,0.77074355,-0.9774884,1.4719881,-2.3224785,-2.221025,-2.6084263,-1.2222347,-4.943286,-2.2964566,-1.0103939,-0.84981805,2.0994253,-0.801849,1.2735656,1.2735056,-0.41815606,1.3213919,-0.56805927,-3.5071132,-0.58901495
IK_XYWRZQQANNOTTD-UHFFFAOYSA-N,-0.98157597,-0.6036403,-0.49326527,-0.9402356,-0.25742283,-0.8112263,-0.652692,2.5468233,-2.5091362,0.3249261,3.0169322,-0.9105371,0.45189455,-3.4578393,-2.6418662,-3.4682424,0.4200387,-3.328706,-1.4554677,-0.55727166,-0.15312023,-1.2628648,-3.3180764,-0.79458493
IK_XYYHNDVKALDFHQ-OXHZBIAZSA-N,-1.6152294,-3.1913266,0.3669026,2.2101777,0.052223764,-0.3157937,1.1492282,-1.7180967,-1.4094055,2.2903407,-1.5495994,-1.2789956,1.0729997,0.14913346,0.28252733,1.2525439,-2.9040349,-1.595214,1.5965158,0.25046232,-2.464434,0.13937153,-1.7727858,-0.25180653
NO_INCHIKEY__pc ae c42 1,-0.6542268,-0.35810927,0.4579755,0.3977755,-0.7763918,-1.6116438,0.28131342,-0.54879916,-1.6191576,0.6855594,-0.86509246,0.3704306,0.27526292,0.33234847,0.58893347,0.12950909,-0.9313305,-0.7231379,1.0517204,0.24615927,-0.595811,0.73047453,-0.31969172,-0.5892047
NO_INCHIKEY__pc ae c42 4,-0.6542268,-0.35810927,0.4579755,0.3977755,-0.7763918,-1.6116438,0.28131342,-0.54879916,-1.6191576,0.6855594,-0.86509246,0.3704306,0.27526292,0.33234847,0.58893347,0.12950909,-0.9313305,-0.7231379,1.0517204,0.24615927,-0.595811,0.73047453,-0.31969172,-0.5892047
IK_XZAFZXJXZHRNAQ-STQMWFEESA-N,2.6314921,-3.4569228,1.1518949,2.1741097,1.8387729,1.3508309,-1.3482457,3.0591917,2.8193278,2.9251187,4.196203,3.0321207,3.0923629,-3.6410813,-3.5271082,-2.6984243,0.8316222,-3.5126953,0.123119436,1.4738619,-0.8421471,-2.8526993,0.96410084,1.8439318
IK_XZBJVIQXJHGUBE-HZMVJJPJSA-N,-0.21739306,-0.22808048,-2.874761,-1.562689,2.004523,2.2028422,0.95246994,-0.9450071,-0.65883815,-0.5917494,-1.594998,-1.6752366,0.63493896,-1.0393701,3.286171,0.35206926,-1.346881,-0.49304062,-0.69792324,-1.4494929,-2.1950023,2.1772935,-2.3660145,-3.3379939
IK_XZDDLHQSVWZOPD-MYGLTJDJSA-N,2.5657444,0.09695222,1.5828265,2.2350361,-0.18307185,4.05974,-2.4030254,3.4436493,-2.1781187,0.35394278,1.5028248,0.88913506,1.0584593,-3.4430902,-0.7854619,-3.0147574,-0.4707203,-4.3472342,0.016412573,-0.56164175,-1.1326286,0.81943655,-4.087435,0.41780698
IK_XZEUQPYAKYHAIW-SOFGYWHQSA-N,-1.6194385,1.5153297,0.26644307,-1.6951433,-2.496087,1.4801044,-1.5960066,0.7833874,-1.5591344,-0.41064268,-2.306824,0.9953691,-1.2202872,0.94667876,1.3092184,-0.47616553,0.39474803,1.7107594,-0.5633332,-2.5533516,-0.97605366,2.010987,-1.2949266,-0.6546409
IK_XZOBJEOEOJXQBF-UHFFFAOYSA-N,-1.3720618,0.8177044,0.15959929,-1.243635,-1.854455,0.965625,-1.176251,0.18620586,-1.2785178,-0.24722831,-2.0101416,0.42423657,-1.224727,0.42710552,0.78151983,-0.14295056,0.2803213,1.4435034,0.13523377,-1.9010301,-0.77192175,1.457163,-1.1860408,-0.5032777
NO_INCHIKEY__pc o 42 7 or pc 42 7e,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
IK_XZOSNHNAQRVGSZ-UHFFFAOYSA-N,3.069001,-0.19532108,4.0655146,5.630892,-0.07675403,2.3683305,-0.8339893,0.64381355,1.155448,0.4306099,0.5987464,2.431587,1.0006417,1.9098351,-1.0765785,1.0027345,-1.5849926,-0.97451705,1.6485566,2.0415807,0.79371333,-0.032802753,1.2593566,4.163923
IK_XZTUSOXSLKTKJQ-CESUGQOBSA-N,-0.11135912,-0.0019306713,-2.6468775,-1.280577,1.9387654,2.0821953,0.91971076,-0.9231802,-0.49514186,-0.58168435,-1.3165662,-1.2769126,0.8191079,-0.54409456,3.2836554,0.22079596,-1.2662528,-0.54338896,-0.87067115,-1.0974425,-1.9911889,2.1335347,-1.8591788,-2.9896953
IK_XZTYGFHCIAKPGJ-UHFFFAOYSA-N,-0.094935834,-1.0947905,0.17744125,0.9511894,0.31425637,-0.7845675,0.73460144,-0.9685817,-0.917388,-0.034525372,0.091734275,-1.2830731,-0.30712005,-1.1049432,-0.87955517,1.0304867,-0.8297484,-0.51939607,1.4170916,0.4235057,-0.04777512,-0.49038708,-1.0604649,-0.10348502
IK_XZUDOWCTKOXYCZ-UHFFFAOYSA-N,-0.2976665,0.50472337,1.6969225,-0.56360614,-0.7845089,-3.119022,-0.22863215,-0.17603934,2.9269547,0.20343757,1.6015037,0.22107361,-2.6115432,0.81984025,-3.7228837,-0.26898324,4.3357425,3.129557,-1.5498182,1.0792711,4.8138547,-3.1489093,3.2594178,4.031868
IK_XZWYZXLIPXDOLR-UHFFFAOYSA-N,-2.3709526,1.5489734,3.7171772,2.5976512,-2.8807845,-2.9656744,-0.6214839,-0.6571219,-0.7940231,1.2071763,-1.2584467,-0.3585325,-1.4646028,4.1093054,-2.0118556,-0.38603818,-0.4196077,0.93663967,-0.35532674,0.78576314,2.0063787,0.07962025,0.6526468,4.1004777
NO_INCHIKEY__pc p 42 5 or pc o 42 6 isomer b,-1.0705886,-0.42010957,0.40513825,0.1525841,-0.9863904,-1.7961593,0.026413795,-0.578364,-1.6304175,0.8908639,-0.9679249,0.3420047,0.3352566,0.5096908,0.48615235,-0.11043402,-0.98183817,-0.66072947,0.92157793,0.09990916,-0.8466771,0.8143044,-0.28819352,-0.5878228
IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,-2.0589318,1.1579598,3.148034,1.8676288,-2.6157982,-2.4039152,-0.73928034,-0.6847929,-0.5391053,1.1461133,-1.3971988,-0.17172313,-1.4946058,3.3671668,-1.7088751,-0.21737322,-0.061539903,1.1405371,-0.004725149,0.43320495,1.5431559,0.25399357,0.7107142,3.4450753
IK_XZZMJRBYVRSAOS-UHFFFAOYSA-N,1.60499,-0.18586043,-1.048329,1.5430845,2.612823,0.868793,1.7587553,-1.5656207,0.29187477,-1.6511893,0.321173,-0.56105334,0.99881697,1.4351915,2.2118428,2.3101368,-2.2631414,-0.38672566,0.121173725,1.3975455,0.39945844,0.8391584,0.14055741,-0.54832524
IK_YAADMLWHGMUGQL-VOTSOKGWSA-N,2.3200371,1.9706526,0.9061864,2.3823712,-0.38404188,4.0774736,-0.30124646,-0.04317552,-0.089219496,-1.2294252,-2.1087935,1.2488334,0.30147386,1.5127119,2.851377,0.16312389,-1.6938422,0.20499314,0.051387697,-0.005204469,-0.55618614,1.9408711,-0.9792899,0.54556733
IK_YACHGFWEQXFSBS-XYERBDPFSA-N,-1.7652459,-0.14790899,0.21168046,-1.2865322,-2.0323322,1.160984,-1.3125705,-0.12352407,-1.3853562,0.18478939,-2.3216696,-0.3997141,-1.629681,-0.8220479,0.17332594,0.19114928,0.16818264,1.3218659,0.9766336,-2.452245,-1.4845457,1.2571532,-2.1821647,-0.74203044
IK_YAICYXFUKKMAKO-DBQWNMKUSA-N,-1.1761339,0.7707032,0.13973244,1.7268608,0.10367853,-2.0631497,-0.73166984,3.2585359,-4.6131153,-1.2729702,5.63698,-3.6188986,0.40433267,-1.6005607,-4.5918894,-3.5283897,-0.98490363,-4.883664,-3.0391333,1.573415,2.7836282,-2.6672125,-5.024302,1.6142944
IK_YALFFHSIVPCNLF-QPSCCSFWSA-N,-1.238886,1.388729,-1.1043527,-0.46689564,0.2519024,-1.1476604,0.98499,-1.3324697,-1.5012907,-2.6687937,-0.5731742,-1.9695253,-1.121551,1.4729749,0.7508171,1.4633726,-0.5697343,1.4699891,-0.53175837,-0.008896809,1.7719593,-0.077826664,-1.0585839,-0.33098707
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,-1.6572902,-2.0683157,0.16321659,1.6584482,0.045367412,-0.82517886,0.9658574,-1.2071157,-0.88408005,1.9990833,-1.104598,-0.76468986,1.2224163,1.2383109,0.6633952,0.91619766,-2.1951177,-1.180868,0.2953694,0.47375676,-1.6361129,0.17688872,-0.8311068,-0.014422873
IK_YAPQBXQYLJRXSA-UHFFFAOYSA-N,2.446194,-2.8024557,4.725128,5.5988097,0.59435743,0.432485,-1.7680738,1.9061637,4.4776316,4.007885,2.1317594,5.2300878,3.5622773,2.232376,-2.7853246,-0.5700892,0.007903352,-1.5128363,1.1021264,2.9692438,0.01379268,-1.7748775,4.7842183,5.344048
IK_YARKMNAWFIMDKV-UHFFFAOYSA-N,0.5794481,-1.5517997,-1.0200398,1.7461661,3.6094337,-2.2497256,2.5051157,-2.7443736,0.30975658,-1.7098284,2.553338,-3.5513422,0.26368296,0.3522272,-1.1858073,3.7527776,-2.1128988,-0.15051198,0.16432582,2.5518193,2.4004278,-1.8508745,-0.105689935,0.5429021
IK_YAZBCYAYQHWOBG-UHFFFAOYSA-N,-1.8777087,-0.55813676,0.83213264,-0.83275366,-2.41375,1.1845121,-1.2748417,-0.13823108,-2.3107147,0.46319178,-2.6715045,-1.2326473,-2.0636463,-1.7954068,-0.53053474,0.17328158,-0.0747194,0.73521304,1.6765003,-2.4482653,-1.6350249,1.3297069,-3.559178,-0.47751248
IK_YBAFDPFAUTYYRW-YUMQZZPRSA-N,1.7745225,1.5521256,1.1981782,2.5108457,-0.63699013,3.2950344,-0.42137873,-0.21903339,-0.32448733,-0.85497963,-2.0444405,0.7192031,0.009960189,1.1606728,1.987779,0.4204322,-1.7358186,0.17123106,0.478811,-0.15928411,-0.5779444,1.644781,-1.0642431,0.75259787
IK_YBAVZMWJCPETFA-QFTUWMPFSA-N,-1.6695933,-3.3396366,0.5183013,2.3159578,0.023084976,-0.4042819,1.1286601,-1.8064594,-1.5943485,2.3737278,-1.62702,-1.4501976,0.99372685,-0.026011314,-0.011461062,1.1054931,-2.9587448,-1.7864013,1.8676022,0.31682616,-2.5012534,0.09974341,-2.0692205,-0.18764018
IK_YBDFPZJQBYCWBA-WMTBOZPISA-N,-1.8989608,-1.9928564,-0.16077498,1.2078071,0.13925296,-1.001986,1.1032432,-1.2523975,-0.90317893,1.8986626,-0.99231625,-0.75250864,1.2714366,1.2955714,0.7880983,0.7867064,-2.2555716,-1.0392475,0.096152335,0.30308637,-1.7415382,0.13640511,-0.82783115,-0.32049832
IK_YBGBNHHXOJXFNM-UQCMLMITSA-N,-2.6727524,-1.7842386,-2.8970146,-2.6283617,0.9771708,-1.8683232,1.3479313,-2.7231078,0.5955003,-0.5830521,-1.0528442,-1.491798,0.64118147,-0.16802098,1.292285,2.2433693,-1.1781894,2.5392218,0.19853894,-1.5289718,-2.2790673,-0.56608856,0.7243148,-2.8023715
IK_YBGWTZSEYYMFJI-AXUSBXICSA-N,1.1670934,-1.1878887,-1.6896577,1.9319521,4.1290765,0.82097965,2.550459,-2.9760828,-0.8562945,-2.4696364,0.08790864,-3.9974532,0.31928828,0.011073047,1.8536243,3.9065576,-3.25685,-0.66180044,1.4973236,1.535227,0.79924595,0.7125565,-2.221593,-1.0725185
IK_YBMOTEQVMANKGX-JAMMHHFISA-O,2.2696042,1.5744773,1.568248,3.0959814,-0.4840543,3.7974534,-0.531333,-0.117298186,-0.12444343,-0.77835286,-1.8635937,1.0928159,0.2517663,1.3380684,1.9868041,0.34665602,-1.99907,-0.1561797,0.54728687,-0.005911261,-0.73301375,1.7342124,-0.9047439,1.1475139
IK_YBOSYVPZRIDFAY-QSNZGGCFSA-N,-1.7916781,-3.422286,0.39692956,2.2942889,0.09099843,-0.40994257,1.3321571,-1.7337503,-1.5585972,2.6038249,-1.572186,-1.314792,1.2663743,0.2179138,0.3193556,1.116085,-3.1623485,-1.879203,1.443707,0.31608343,-2.6724904,0.19252412,-2.0043895,-0.38416594
IK_YBUXFQUGNPBZPS-YNBHEIDWSA-N,-1.4297694,-2.195744,0.20791368,1.6318159,0.05093769,-0.6736069,0.9570278,-1.25038,-1.0763468,1.9014294,-1.1493614,-0.7647252,1.0325834,0.7219194,0.451579,0.80517966,-2.2215743,-1.3141769,0.70151603,0.34120005,-1.695221,0.26632473,-1.1415421,-0.13978092
IK_YCCILVSKPBXVIP-UHFFFAOYSA-N,0.94837576,0.58890766,-1.8082978,-1.6120197,2.7921717,-0.5373583,1.8977184,-1.8534839,2.12605,-2.671148,0.70060295,-0.6900954,-0.83036625,0.68049735,1.7609842,2.518393,1.348963,2.3678524,-0.98629206,0.66800636,2.9714153,-0.2803299,1.4648188,-1.024757
IK_YCHOPPKXFCUQHM-OMSIYMKDSA-N,-2.8654318,-1.4456855,-2.9357493,-2.7777665,1.0883865,-2.1310122,1.3194737,-2.7815068,0.36324662,-0.87687016,-0.9015933,-1.798637,0.37604818,0.04189873,1.1241179,2.09049,-1.1852087,2.530851,0.09227011,-1.5621582,-1.7340587,-0.41854566,0.5193784,-2.6791372
IK_YCIMNLLNPGFGHC-UHFFFAOYSA-N,1.4270855,0.5158472,-1.4067644,-0.42992818,2.5356376,-0.1053462,1.6799133,-1.3531768,1.2402525,-2.3840718,0.82013625,-0.45352766,-0.2752877,0.88395596,1.7498199,2.049994,0.26707703,1.135366,-0.76009506,1.0825086,2.4423637,0.012336563,0.9061649,-0.59003687
IK_YCPXWRQRBFJBPZ-UHFFFAOYSA-N,1.6489083,0.019688811,-1.4187777,1.5461209,2.984068,1.2807095,1.8837072,-1.648418,0.12189855,-2.053657,0.15660061,-0.91009635,1.1805471,1.5556861,2.8128076,2.5121949,-2.582944,-0.44924513,0.013292919,1.4178767,0.3976493,1.0762416,-0.17677987,-0.7690284
IK_YCXUCEXEMJPDRZ-UHFFFAOYSA-N,-2.1744337,-1.8511199,-3.4452896,-2.494217,1.6949569,-0.7404053,1.5312302,-2.4929318,0.17834966,-0.5516696,-1.086821,-1.6150846,0.7588022,-0.7746063,2.0216436,1.7319489,-1.7614235,1.5190504,0.27788493,-1.7096915,-2.7815745,0.22540364,-0.5972104,-3.6200998
IK_YDCKQKAUVJTIHE-UHFFFAOYSA-N,2.9592779,-2.0713737,0.9303332,4.7904544,3.2068508,2.4140022,0.23479295,1.0570588,-0.68208283,0.44125786,2.7671971,1.0652839,4.10659,0.33805862,0.29771897,0.38951695,-4.2175336,-4.827577,0.49183658,2.5022426,-1.1273954,0.09033303,-0.8312261,1.1364548
IK_YDCRNMJQROAWFT-RXMQYKEDSA-N,-1.4244746,1.7510277,0.44024837,-1.4731423,-2.5065167,0.9658578,-1.5806633,0.7398494,-1.4049178,-0.72952247,-2.057186,1.3106915,-1.0825181,1.630308,1.2702153,-0.5642894,0.4377991,1.6992775,-0.6514626,-2.189038,-0.48039514,1.9501764,-0.5540425,-0.27212042
IK_YDGMGEXADBMOMJ-LURJTMIESA-N,2.1017995,1.3345587,1.5228087,3.2394109,-0.46229145,4.1132426,-0.4492083,-0.63638175,-0.3249154,-0.5865022,-2.5958147,0.30148226,0.0131197125,0.92276406,2.1818762,0.7052677,-2.3440552,-0.047106892,0.9937073,-0.19295923,-1.00559,1.9861107,-1.6328754,0.8818013
IK_YDNKGFDKKRUKPY-TURZORIXSA-N,-2.185635,0.35454994,-0.6265864,-0.17060763,0.11296966,-1.6406723,0.6284628,-0.67371553,-2.7566354,-0.91379297,-0.24707341,-3.0465233,-1.0347117,0.021883529,-0.5896194,-0.3919547,-1.1758384,-0.71344024,-0.49463865,-0.23217407,0.4339458,0.32250085,-3.0563133,-0.33292884
IK_YDTWOEYVDRKKCR-KNERPIHHSA-N,-1.6439886,-2.9793386,0.2513818,1.8238665,0.051489912,-0.45604762,1.051361,-1.6553519,-1.3079197,2.117206,-1.4576514,-1.1553305,0.97169733,0.09633217,0.18739659,1.0806202,-2.7120569,-1.3935922,1.495458,0.1403311,-2.3386583,0.108083874,-1.6050464,-0.33134696
IK_YEFJYYIIBNWRQV-UHFFFAOYSA-N,0.9420146,1.1345625,0.66591763,1.3566717,-0.580863,2.103361,-0.3109043,-0.116220355,-0.24882272,-0.6188729,-1.4685938,0.7504313,0.040543392,1.027242,1.505775,0.10119979,-1.0075697,0.21379466,0.13697624,-0.21523382,-0.40953428,1.2008626,-0.55672336,0.3844439
IK_YEHAZLUVAZKVRO-PDWSRYNESA-N,-1.6413876,-3.0615194,0.31577045,2.0610993,0.056381054,-0.36424002,1.1290449,-1.6631892,-1.3528254,2.2338715,-1.5019538,-1.2235799,1.0526837,0.2129464,0.28457364,1.1781704,-2.8146327,-1.5244777,1.4616929,0.23536654,-2.3752854,0.15101425,-1.6872615,-0.2510175
IK_YEJRWHAVMIAJKC-UHFFFAOYSA-N,-2.3380873,0.72317356,-0.17116815,-6.0222096,-2.1387134,-2.0940769,-1.3746847,0.17035028,3.4416893,0.6778183,-1.6517689,2.7420328,-2.3417943,0.91584116,-0.36652935,-1.8022567,6.0331106,5.2909136,-2.2171547,-3.1295135,1.2274777,-0.4876842,5.0910296,0.5727207
IK_YFFIQXNTTVSKJC-FVDSYPCUSA-N,-5.026316,-1.6825495,1.7181457,-1.0225844,-3.5513983,-2.9432049,-2.5264888,-1.4549239,0.28941113,3.0743191,-2.9643612,-0.016142586,-0.90172493,2.7740405,-1.795758,-0.36222228,0.13527828,2.4210687,1.6833284,-1.7014788,-2.1103992,0.49226204,2.221517,2.0245824
IK_YFFIQXNTTVSKJC-NZEOUKRFSA-N,-5.0635366,-1.7505928,1.718469,-0.9218812,-3.4565194,-2.9954407,-2.4410067,-1.5299661,0.28696644,3.123094,-2.9611764,-0.18779057,-0.89747727,2.7341013,-1.9089407,-0.3362714,0.10889813,2.361459,1.6848131,-1.6220071,-2.0667,0.42466825,2.1356804,2.0683386
IK_YFGHCGITMMYXAQ-UHFFFAOYSA-N,1.6859615,-0.8372105,-1.2552797,2.5311038,3.7853682,0.8679883,2.4924238,-2.5973094,-0.41292626,-2.0145886,0.2742263,-2.2380135,1.02946,1.2307975,2.335152,3.6261246,-3.5146704,-0.83693063,0.94995904,1.7945237,0.6189661,0.93134403,-0.823624,-0.5506661
IK_YFMPSMITLLBENU-UHFFFAOYSA-N,0.6608716,0.5566428,-1.3840835,-1.7011675,1.870415,-0.7635587,1.3714905,-1.404033,1.9132463,-1.8800501,0.41407877,0.09049712,-0.68487287,0.76345694,1.4599829,1.7252393,1.4540141,2.1861773,-1.0283242,0.39721766,2.3479104,-0.24124737,1.7622145,-0.7035457
IK_YFXWTVLDSKSYLW-NSCUHMNNSA-N,5.033681,1.6661702,-3.197726,-3.0217104,3.9382777,5.3141675,1.4406551,0.27874842,3.39956,-3.6094227,-0.3176108,1.9588988,-0.18271264,-1.9067641,5.4431696,-0.2844855,2.9839172,1.2645382,-1.7428157,-0.49234414,1.2325512,1.8794445,-0.0459679,-3.1858172
IK_YGNHGXTZNFXTBH-GQCTYLIASA-N,3.7334874,0.6904506,-3.2107055,-2.8084714,3.765068,4.594278,1.2317026,0.044094265,1.9528829,-2.6850698,-0.10256452,-0.16445957,-0.33275455,-3.3452153,3.9698684,-0.33005616,2.0228233,0.15902804,-1.1794373,-0.7170472,0.16802469,1.51365,-1.8637682,-3.4033334
IK_YGPSJZOEDVAXAB-QMMMGPOBSA-N,-1.1266164,1.963513,-1.0097626,-0.13766116,0.38672304,-1.3199497,1.1965461,-1.4267921,-1.6900569,-3.060412,-0.38081032,-2.2221026,-1.20789,2.18006,0.977522,1.5996056,-0.6396503,1.482357,-0.9396393,0.4092524,2.4111993,-0.14049675,-0.9294052,-0.1129465
IK_YGPSJZOEDVAXAB-UHFFFAOYSA-N,-1.4360842,2.204462,-1.181792,-0.37301922,0.41895255,-1.5027277,1.2489321,-1.5493591,-1.8741789,-3.4044187,-0.33708572,-2.6263802,-1.4646001,2.2976446,0.90043354,1.6624304,-0.54053,1.7317314,-1.1549263,0.32078558,2.706205,-0.20128441,-1.1514854,-0.11499607
IK_YGSDEFSMJLZEOE-UHFFFAOYSA-N,1.7476627,0.28139627,-1.2993528,1.9507475,2.9546225,0.9534305,2.1229343,-1.9178958,-0.142688,-2.5885382,0.19225691,-1.0473135,1.0729342,2.2089267,2.9268396,2.9787874,-2.7699914,-0.23584945,0.19453098,1.7272596,1.0190989,0.99139965,-0.0014948845,-0.5490552
IK_YHEDRJPUIRMZMP-ZWKOTPCHSA-N,-2.5559993,1.6943705,-0.004736528,0.1410333,-0.7618382,-2.058047,-0.11337257,1.1303926,-4.5548306,-0.45298353,0.61811256,-2.50647,-0.85933113,1.024974,-0.39237106,-2.3489714,-1.1887184,-2.3086529,-2.4097903,-0.15152566,1.1868796,1.1278278,-4.341253,-0.057909504
